61.6482	179.895
63.4877	92.5231
65.3269	83.1898
67.1635	152.971
69.002	225.809
70.8401	282.96
72.6756	257.552
74.513	160.21
76.35	73.923
78.1866	56.9066
80.0208	34.9179
81.8567	63.0552
83.6923	101.876
85.5253	135.325
87.3602	165.615
89.1925	209.178
91.0267	262.194
92.8604	347.891
94.6917	471.607
96.5247	639.968
98.3574	883.782
100.188	1151.8
102.02	1450.04
103.849	1721.76
105.68	1896.8
107.509	1885.83
109.34	1617.64
111.168	1272.68
112.997	1006.59
114.827	813.585
116.654	710.322
118.483	653.83
120.309	638.324
122.137	606.573
123.962	549.478
125.79	500.259
127.615	458.366
129.439	428.148
131.265	374.286
133.089	298.727
134.915	232.086
136.738	182.188
138.562	164.994
140.385	138.765
142.207	119.617
144.03	101.715
145.852	86.8258
147.675	77.174
149.495	63.8721
151.316	73.3024
153.137	62.1401
154.957	55.209
156.776	44.3616
158.597	48.7068
160.415	63.9811
162.233	65.1878
164.053	66.2331
165.871	69.7554
167.688	62.777
169.506	51.0924
171.323	43.2864
173.139	42.6312
174.954	44.8217
176.772	31.876
178.586	35.6531
180.401	27.4343
182.215	35.4057
184.031	54.6776
185.844	51.7593
187.658	63.3989
189.47	59.5092
191.283	54.7015
193.097	51.5705
194.909	39.7122
196.72	23.7137
198.531	8.14032
200.342	3.42444
202.152	6.31458
203.962	3.69482
205.773	5.58649
207.583	8.65234
209.392	4.27112
211.2	-2.74091
213.008	6.00726
214.816	7.04865
216.624	5.06256
218.431	3.21484
220.237	2.31927
222.044	-0.420044
223.85	4.1333
225.656	0.811035
227.461	10.8751
229.268	8.33313
231.073	-5.44696
232.877	-12.4337
234.681	-9.23126
236.485	-0.897827
238.286	-7.17151
240.089	-15.6539
241.891	-3.63348
243.693	-11.128
245.495	-14.0235
247.297	-1.72583
249.098	-7.28204
250.899	-11.8016
252.699	-16.6887
254.499	-7.23749
256.299	-4.43597
258.098	8.4563
259.897	9.55444
261.694	12.4437
263.492	8.67383
265.29	22.6575
267.088	51.5413
268.885	59.0545
270.682	58.7495
272.479	60.2056
274.273	68.6191
276.069	69.6791
277.865	61.3958
279.66	59.9115
281.455	45.6852
283.247	57.5586
285.041	57.3812
286.835	50.9615
288.629	44.6686
290.42	50.2539
292.212	49.685
294.005	54.1885
295.797	43.8945
297.587	37.8115
299.378	26.1335
301.169	31.4309
302.958	23.574
304.748	24.0568
306.538	38.5811
308.326	23.8385
310.115	15.8864
311.904	19.1954
313.69	16.152
315.479	18.8385
317.267	18.032
319.052	9.96448
320.839	8.91486
322.624	-2.02606
324.411	-1.69922
326.197	17.0668
327.981	7.4928
329.766	6.89301
331.549	12.1502
333.334	20.1355
335.116	16.614
336.901	23.1947
338.682	17.3248
340.466	20.5936
342.247	12.4056
344.03	25.9677
345.81	21.4379
347.592	28.5009
349.372	12.6991
351.153	14.9046
352.932	18.6408
354.713	25.344
356.491	24.1956
358.271	28.3431
360.048	39.4567
361.826	32.0046
363.605	27.4331
365.381	45.8593
367.16	43.3267
368.935	31.8427
370.711	31.0082
372.488	56.7026
374.263	53.9521
376.038	66.873
377.814	79.7451
379.588	94.4755
381.361	114.072
383.136	97.6544
384.909	91.2565
386.682	70.8576
388.456	61.4813
390.228	44.9097
391.999	35.2785
393.77	28.5192
395.543	24.2266
397.313	16.9769
399.083	9.77972
400.853	8.54346
402.625	9.0788
404.394	4.06604
406.162	7.05792
407.931	9.80133
409.701	13.0791
411.468	6.89056
413.236	-2.72339
415.003	7.56848
416.769	2.61969
418.536	16.5593
420.302	14.2751
422.069	12.4705
423.835	6.59314
425.6	19.2642
427.364	22.3969
429.129	13.9316
430.893	15.1849
432.656	12.3484
434.419	13.9194
436.182	11.1262
437.945	7.08533
439.707	7.18872
441.471	22.7768
443.233	11.9862
444.994	18.2836
446.755	11.468
448.515	6.5824
450.276	2.81116
452.036	11.6646
453.795	13.7995
455.554	20.6331
457.311	23.601
459.07	14.2204
460.828	17.0719
462.586	30.7018
464.343	50.6495
466.101	82.4239
467.857	168.672
469.614	279.724
471.37	332.363
473.126	276.401
474.881	209.51
476.637	151.654
478.389	131.429
480.144	140.548
481.898	172.918
483.652	163.278
485.405	114.598
487.159	93.583
488.909	66.2038
490.662	42.1164
492.414	26.3336
494.166	32.3051
495.917	35.8288
497.666	30.8362
499.417	31.716
501.168	33.2793
502.918	27.5574
504.665	26.6228
506.415	23.8098
508.164	21.9045
509.911	22.4945
511.659	16.5703
513.407	19.2757
515.155	17.0411
516.901	19.8678
518.648	12.1275
520.395	2.36969
522.139	1.51489
523.885	0.27063
525.629	5.7699
527.374	1.4729
529.12	5.39246
530.862	-6.51465
532.607	-4.01215
534.351	-0.110229
536.093	11.6139
537.836	5.60614
539.577	-2.21417
541.32	0.643616
543.06	3.82819
544.803	-5.84448
546.542	16.9213
548.284	15.3276
550.023	21.3396
551.764	44.2509
553.502	56.9719
555.242	76.3287
556.98	99.5668
558.719	137.335
560.457	140.658
562.195	149.949
563.932	137.516
565.67	152.086
567.406	132.266
569.143	106.693
570.878	71.7111
572.613	48.5062
574.35	24.2587
576.084	22.5184
577.82	11.4952
579.553	14.1122
581.286	9.69476
583.021	16.347
584.754	9.65326
586.486	23.4243
588.22	34.3707
589.951	20.3445
591.682	25.2511
593.415	21.8851
595.146	19.8526
596.876	21.7007
598.606	28.7462
600.337	43.7457
602.066	27.0781
603.795	45.7001
605.524	62.0101
607.254	86.7263
608.982	112.509
610.71	164.705
612.437	255.936
614.164	327.197
615.892	379.3
617.618	434.327
619.344	497.975
621.07	581.641
622.795	713.504
624.52	803.573
626.247	812.402
627.971	722.782
629.695	537.165
631.419	390.133
633.142	263.09
634.865	187.184
636.588	138.598
638.31	120.315
640.032	103.018
641.753	66.5872
643.475	58.6657
645.196	65.3304
646.917	53.7902
648.637	28.7051
650.359	41.7
652.079	32.8906
653.798	39.6621
655.515	43.6298
657.234	46.5642
658.952	32.6694
660.67	38.5759
662.388	24.9301
664.105	10.5772
665.822	15.496
666.019	14.9106
667.74	19.6501
669.458	10.3378
671.178	9.9704
672.896	8.43311
674.615	-8.44073
676.333	4.95929
678.051	-5.48828
679.768	-11.2935
681.484	-5.07562
683.202	4.63885
684.917	2.7934
686.634	14.3622
688.349	14.4074
690.064	5.7522
691.78	14.1844
693.494	9.5946
695.207	4.78094
696.922	9.64795
698.635	5.83856
700.348	24.4901
702.062	37.1232
703.774	27.0276
705.486	31.4365
707.199	22.0521
708.91	22.3157
710.62	18.1246
712.333	14.7743
714.043	15.6246
715.752	16.6131
717.462	28.136
719.173	20.8803
720.881	22.9447
722.59	45.0916
724.298	30.209
726.007	25.5096
727.715	20.2252
729.422	20.645
731.129	23.9557
732.835	32.9837
734.541	36.3071
736.249	29.9575
737.954	34.2358
739.659	33.7412
741.364	28.9025
743.069	32.9057
744.773	57.3118
746.477	51.5009
748.182	57.9605
749.885	88.9293
751.588	75.0209
753.291	82.3615
754.993	70.8121
756.695	66.5694
758.397	62.7261
760.098	70.1372
761.799	56.4955
763.499	63.9086
765.2	69.4467
766.9	50.479
768.599	66.5534
770.299	73.1339
771.998	76.6336
773.696	54.4208
775.395	82.1558
777.093	103.36
778.791	122.577
780.488	129.037
782.185	122.514
783.882	127.531
785.578	140.287
787.274	120.143
788.97	118.39
790.666	103.305
792.359	75.8691
794.054	78.4659
795.748	80.456
797.443	73.5441
799.137	49.9668
800.83	35.6752
802.523	19.7442
804.214	39.296
805.907	36.8748
807.599	19.7982
809.291	34.4978
810.983	33.5673
812.674	31.4587
814.363	20.359
816.054	15.8323
